Date,Time,Site_name,Sonde_Name,Depth(m),Temperature (℃),Salinity(ppt),Dissolved oxygen (mg/L)
8/28/18,20:30:01,Yim Tin Tsai,Upper,0.978,28.68,28.64,6.48
8/28/18,20:40:01,Yim Tin Tsai,Upper,0.98,29.19,27.85,7.75
8/28/18,20:50:02,Yim Tin Tsai,Upper,0.98,29.32,28,8.6
8/28/18,21:00:01,Yim Tin Tsai,Upper,0.98,29.66,28.44,8.85
8/28/18,21:10:01,Yim Tin Tsai,Upper,0.981,29.56,29.08,8.62
8/28/18,21:20:01,Yim Tin Tsai,Upper,0.981,29.73,29.41,9.39
8/28/18,21:30:01,Yim Tin Tsai,Upper,0.979,29.64,29.62,8.59
8/28/18,21:40:01,Yim Tin Tsai,Upper,0.978,29.6,29.56,8.86
8/28/18,21:50:01,Yim Tin Tsai,Upper,0.978,29.58,29.49,8.63
8/28/18,22:00:02,Yim Tin Tsai,Upper,0.978,29.63,29.68,8.89
8/28/18,22:10:01,Yim Tin Tsai,Upper,0.979,29.53,29.66,8.31
8/28/18,22:20:01,Yim Tin Tsai,Upper,0.979,29.63,29.2,8.32
8/28/18,22:30:01,Yim Tin Tsai,Upper,0.977,29.44,30.29,7.78
8/28/18,22:40:02,Yim Tin Tsai,Upper,0.975,29.52,30.5,7.83
8/28/18,22:50:01,Yim Tin Tsai,Upper,0.975,29.53,30.77,8.06
8/28/18,23:00:01,Yim Tin Tsai,Upper,0.975,29.55,30.8,8.08
8/28/18,23:10:01,Yim Tin Tsai,Upper,0.976,29.53,30.72,8.04
8/28/18,23:20:02,Yim Tin Tsai,Upper,0.973,29.48,30.62,7.75
8/28/18,23:30:01,Yim Tin Tsai,Upper,0.974,29.23,29.99,7.2
8/28/18,23:40:02,Yim Tin Tsai,Upper,0.972,29.39,30.27,7.37
8/28/18,23:50:01,Yim Tin Tsai,Upper,0.97,29.31,30.66,6.65
8/29/18,0:00:01,Yim Tin Tsai,Upper,0.97,29.38,30.42,7.59
8/29/18,0:10:01,Yim Tin Tsai,Upper,0.969,29.2,30.01,7.55
8/29/18,0:20:02,Yim Tin Tsai,Upper,0.97,29.22,29.32,7.56
8/29/18,0:30:02,Yim Tin Tsai,Upper,0.966,29.28,29.44,8.13
8/29/18,0:40:02,Yim Tin Tsai,Upper,0.967,29.3,29.66,8.11
8/29/18,0:50:01,Yim Tin Tsai,Upper,0.966,29.35,29.81,8.31
8/29/18,1:00:02,Yim Tin Tsai,Upper,0.965,29.1,29.52,7.7
8/29/18,1:10:01,Yim Tin Tsai,Upper,0.965,29.02,29.15,7.54
8/29/18,1:20:01,Yim Tin Tsai,Upper,0.964,29.07,28.97,7.51
8/29/18,1:30:01,Yim Tin Tsai,Upper,0.965,29.08,28.84,7.75
8/29/18,1:40:01,Yim Tin Tsai,Upper,0.964,28.84,28.82,7.16
8/29/18,1:50:01,Yim Tin Tsai,Upper,0.96,28.89,28.76,7.34
8/29/18,2:00:02,Yim Tin Tsai,Upper,0.961,28.86,28.72,7.53
8/29/18,2:10:02,Yim Tin Tsai,Upper,0.96,28.85,28.59,8.01
8/29/18,2:20:02,Yim Tin Tsai,Upper,0.96,29.14,28.38,8.35
8/29/18,2:30:01,Yim Tin Tsai,Upper,0.96,29.24,28.39,8.23
8/29/18,2:40:02,Yim Tin Tsai,Upper,0.957,29.32,28.44,8.08
8/29/18,2:50:02,Yim Tin Tsai,Upper,0.957,29.31,28.51,8.33
8/29/18,3:00:02,Yim Tin Tsai,Upper,0.957,29.35,28.53,7.92
8/29/18,3:10:02,Yim Tin Tsai,Upper,0.956,29.38,28.56,8.08
8/29/18,3:20:01,Yim Tin Tsai,Upper,0.955,29.44,28.71,8.22
8/29/18,3:30:02,Yim Tin Tsai,Upper,0.955,29.38,28.96,7.85
8/29/18,3:40:01,Yim Tin Tsai,Upper,0.954,29.43,29.2,8.16
8/29/18,3:50:01,Yim Tin Tsai,Upper,0.958,29.52,29.42,8.49
8/29/18,4:00:02,Yim Tin Tsai,Upper,0.956,29.48,29.58,8.29
8/29/18,4:10:02,Yim Tin Tsai,Upper,0.955,29.41,29.65,8.24
8/29/18,4:20:02,Yim Tin Tsai,Upper,0.955,29.45,29.74,8.02
8/29/18,4:30:01,Yim Tin Tsai,Upper,0.956,29.46,29.82,8.11
8/29/18,4:40:01,Yim Tin Tsai,Upper,0.956,29.69,29.88,8.31
8/29/18,4:50:01,Yim Tin Tsai,Upper,0.954,29.59,30.02,8.55
8/29/18,5:00:01,Yim Tin Tsai,Upper,0.955,29.45,30.06,8.17
8/29/18,5:10:01,Yim Tin Tsai,Upper,0.955,29.58,30.08,8.43
8/29/18,5:20:02,Yim Tin Tsai,Upper,0.957,29.66,30.17,8.24
8/29/18,5:30:02,Yim Tin Tsai,Upper,0.958,29.53,30.31,8.11
8/29/18,5:40:01,Yim Tin Tsai,Upper,0.957,29.35,30.06,8.04
8/29/18,5:50:02,Yim Tin Tsai,Upper,0.956,29.47,30.11,7.3
8/29/18,6:00:01,Yim Tin Tsai,Upper,0.956,29.4,30.24,7.12
8/29/18,6:10:01,Yim Tin Tsai,Upper,0.957,29.4,30.4,7.01
8/29/18,6:20:01,Yim Tin Tsai,Upper,0.958,29.42,30.51,7.22
8/29/18,6:30:01,Yim Tin Tsai,Upper,0.959,29.44,30.71,7.33
8/29/18,6:40:02,Yim Tin Tsai,Upper,0.961,29.4,30.8,7.3
8/29/18,6:50:02,Yim Tin Tsai,Upper,0.962,29.39,30.87,7.22
8/29/18,7:00:01,Yim Tin Tsai,Upper,0.961,29.39,30.95,7.38
8/29/18,7:10:02,Yim Tin Tsai,Upper,0.965,29.36,31.02,7.26
8/29/18,7:20:02,Yim Tin Tsai,Upper,0.964,29.37,31.1,7.38
8/29/18,7:30:01,Yim Tin Tsai,Upper,0.963,29.42,31.14,7.62
8/29/18,7:40:01,Yim Tin Tsai,Upper,0.968,29.41,31.18,7.67
8/29/18,7:50:02,Yim Tin Tsai,Upper,0.974,29.5,31.08,8.01
8/29/18,8:00:01,Yim Tin Tsai,Upper,0.974,29.51,31.02,7.86
8/29/18,8:10:01,Yim Tin Tsai,Upper,0.977,29.49,30.98,7.91
8/29/18,8:20:01,Yim Tin Tsai,Upper,0.973,29.53,30.87,7.87
8/29/18,8:30:02,Yim Tin Tsai,Upper,0.974,29.55,30.85,7.92
8/29/18,8:40:01,Yim Tin Tsai,Upper,0.976,29.55,30.86,7.98
8/29/18,8:50:01,Yim Tin Tsai,Upper,0.978,29.49,30.88,7.8
8/29/18,9:00:01,Yim Tin Tsai,Upper,0.977,29.35,30.96,7.42
8/29/18,9:10:02,Yim Tin Tsai,Upper,0.984,29.39,31.05,7.53
8/29/18,9:20:01,Yim Tin Tsai,Upper,0.983,29.39,31.18,7.37
8/29/18,9:30:02,Yim Tin Tsai,Upper,0.986,29.43,31.27,7.35
8/29/18,9:40:02,Yim Tin Tsai,Upper,0.997,29.18,31.52,6.94
8/29/18,9:50:02,Yim Tin Tsai,Upper,0.996,29.12,31.82,7.05
8/29/18,10:00:02,Yim Tin Tsai,Upper,0.988,29.28,31.71,7.38
8/29/18,10:10:01,Yim Tin Tsai,Upper,0.997,29.26,31.68,7.85
8/29/18,10:20:01,Yim Tin Tsai,Upper,0.998,29.17,31.66,7.6
8/29/18,10:30:01,Yim Tin Tsai,Upper,0.998,29.11,31.63,7.32
8/29/18,10:40:02,Yim Tin Tsai,Upper,0.997,29.1,31.59,7.37
8/29/18,10:50:01,Yim Tin Tsai,Upper,0.994,29.08,31.29,7.26
8/29/18,11:00:01,Yim Tin Tsai,Upper,0.994,29.12,31.08,7.04
8/29/18,11:10:01,Yim Tin Tsai,Upper,0.991,29.14,30.81,7.62
8/29/18,11:20:02,Yim Tin Tsai,Upper,0.992,29.15,30.72,7.53
8/29/18,11:30:01,Yim Tin Tsai,Upper,0.99,29.28,30.67,7.86
8/29/18,11:40:01,Yim Tin Tsai,Upper,0.989,29.2,30.75,7.73
8/29/18,11:50:01,Yim Tin Tsai,Upper,0.979,29.21,30.68,7.65
8/29/18,12:00:01,Yim Tin Tsai,Upper,0.975,29.19,30.72,7.49
8/29/18,12:10:01,Yim Tin Tsai,Upper,0.976,29.27,30.74,7.97
8/29/18,12:20:01,Yim Tin Tsai,Upper,0.974,29.28,30.77,7.99
8/29/18,12:30:02,Yim Tin Tsai,Upper,0.973,29.16,30.88,7.71
8/29/18,12:40:01,Yim Tin Tsai,Upper,0.972,29.1,31.06,7.6
8/29/18,12:50:01,Yim Tin Tsai,Upper,0.97,29.03,31.49,7.41
8/29/18,13:00:01,Yim Tin Tsai,Upper,0.966,29.04,31.72,7.42
8/29/18,13:10:01,Yim Tin Tsai,Upper,0.964,28.95,31.83,6.98
8/29/18,13:20:01,Yim Tin Tsai,Upper,0.977,28.99,31.94,6.81
8/29/18,13:30:01,Yim Tin Tsai,Upper,0.974,29.03,31.81,6.99
8/29/18,13:40:02,Yim Tin Tsai,Upper,0.971,28.89,31.82,6.38
8/29/18,13:50:01,Yim Tin Tsai,Upper,0.972,28.96,31.87,6.66
8/29/18,14:00:02,Yim Tin Tsai,Upper,0.979,29.06,31.88,7
8/29/18,14:10:01,Yim Tin Tsai,Upper,0.974,29.16,31.79,6.8
8/29/18,14:20:02,Yim Tin Tsai,Upper,0.98,28.41,26.8,7.6
8/29/18,14:30:01,Yim Tin Tsai,Upper,0.977,28.36,26.14,7.57
8/29/18,14:40:01,Yim Tin Tsai,Upper,0.978,28.89,26,7.37
8/29/18,14:50:01,Yim Tin Tsai,Upper,0.978,28.53,26.21,7.55
8/29/18,15:00:01,Yim Tin Tsai,Upper,0.981,28.67,26.46,7.17
8/29/18,15:10:01,Yim Tin Tsai,Upper,0.981,28.92,26.76,7.48
8/29/18,15:20:01,Yim Tin Tsai,Upper,0.971,29.08,28.8,6.71
8/29/18,15:30:01,Yim Tin Tsai,Upper,0.969,29.02,31.27,6.11
8/29/18,15:40:01,Yim Tin Tsai,Upper,0.968,29.06,32.28,6.04
8/29/18,15:50:01,Yim Tin Tsai,Upper,0.968,28.98,32.54,5.67
8/29/18,16:00:01,Yim Tin Tsai,Upper,0.974,28.82,32.65,5.06
8/29/18,16:10:02,Yim Tin Tsai,Upper,0.971,28.58,32.7,5
8/29/18,16:20:02,Yim Tin Tsai,Upper,0.971,28.48,32.77,4.79
8/29/18,16:30:02,Yim Tin Tsai,Upper,0.967,28.86,32.44,5.71
8/29/18,16:40:01,Yim Tin Tsai,Upper,0.971,28.91,32.3,6.39
8/29/18,16:50:01,Yim Tin Tsai,Upper,0.97,28.91,32.18,6.53
8/29/18,17:00:01,Yim Tin Tsai,Upper,0.97,28.89,29.98,6.71
8/29/18,17:10:01,Yim Tin Tsai,Upper,0.971,28.88,30.23,7.03
8/29/18,17:20:01,Yim Tin Tsai,Upper,0.972,28.76,29.21,7.23
8/29/18,17:30:01,Yim Tin Tsai,Upper,0.972,28.73,29.08,7.12
8/29/18,17:40:02,Yim Tin Tsai,Upper,0.975,28.85,29,6.67
8/29/18,17:50:02,Yim Tin Tsai,Upper,0.973,28.59,28.39,6.96
8/29/18,18:00:02,Yim Tin Tsai,Upper,0.972,28.67,28.28,6.91
8/29/18,18:10:01,Yim Tin Tsai,Upper,0.973,28.66,28.5,7.01
8/29/18,18:20:02,Yim Tin Tsai,Upper,0.977,28.73,28.97,7.09
8/29/18,18:30:01,Yim Tin Tsai,Upper,0.976,28.42,27.51,6.98
8/29/18,18:40:01,Yim Tin Tsai,Upper,0.979,28.6,29.18,6.84
8/29/18,18:50:01,Yim Tin Tsai,Upper,0.98,28.56,29.43,6.84
8/29/18,19:00:01,Yim Tin Tsai,Upper,0.978,28.34,26.85,6.64
8/29/18,19:10:01,Yim Tin Tsai,Upper,0.981,28.1,26.39,6.74
8/29/18,19:20:01,Yim Tin Tsai,Upper,0.98,27.97,25.39,6.71
8/29/18,19:30:01,Yim Tin Tsai,Upper,0.982,28.12,25.39,6.77
8/29/18,19:40:01,Yim Tin Tsai,Upper,0.987,27.88,24.21,6.72
8/29/18,19:50:02,Yim Tin Tsai,Upper,0.987,28.16,24.11,6.65
8/29/18,20:00:01,Yim Tin Tsai,Upper,0.987,27.89,23.91,6.8
8/29/18,20:10:01,Yim Tin Tsai,Upper,0.99,27.83,23.83,6.77
8/29/18,20:20:01,Yim Tin Tsai,Upper,0.99,27.85,23.56,6.91
8/29/18,20:30:01,Yim Tin Tsai,Upper,0.995,27.87,23.52,6.93
8/29/18,20:40:01,Yim Tin Tsai,Upper,0.991,27.88,23.49,6.92
8/29/18,20:50:02,Yim Tin Tsai,Upper,0.993,27.96,23.51,6.93
8/29/18,21:00:02,Yim Tin Tsai,Upper,0.993,28.06,23.63,6.92
8/29/18,21:10:02,Yim Tin Tsai,Upper,0.995,27.99,23.68,6.89
8/29/18,21:20:01,Yim Tin Tsai,Upper,0.996,28.06,23.77,6.98
8/29/18,21:30:01,Yim Tin Tsai,Upper,0.996,28.13,23.91,7.01
8/29/18,21:40:01,Yim Tin Tsai,Upper,0.996,28.25,24.42,6.95
8/29/18,21:50:02,Yim Tin Tsai,Upper,0.995,28.21,24.8,6.89
8/29/18,22:00:02,Yim Tin Tsai,Upper,0.996,28.23,24.96,6.92
8/29/18,22:10:01,Yim Tin Tsai,Upper,0.997,28.2,25.16,6.95
8/29/18,22:20:02,Yim Tin Tsai,Upper,0.996,27.99,24.97,7.01
8/29/18,22:30:01,Yim Tin Tsai,Upper,0.997,27.7,23.57,6.99
8/29/18,22:40:01,Yim Tin Tsai,Upper,0.999,27.71,23.03,6.94
8/29/18,22:50:01,Yim Tin Tsai,Upper,0.999,27.7,22.87,7.03
8/29/18,23:00:01,Yim Tin Tsai,Upper,1,27.74,22.81,7.09
8/29/18,23:10:02,Yim Tin Tsai,Upper,1.001,27.78,22.81,7.23
8/29/18,23:20:02,Yim Tin Tsai,Upper,1.001,27.75,22.84,7.26
8/29/18,23:30:01,Yim Tin Tsai,Upper,1.001,27.76,22.82,7.23
8/29/18,23:40:01,Yim Tin Tsai,Upper,1.001,27.8,22.83,7.31
8/29/18,23:50:01,Yim Tin Tsai,Upper,1.001,27.81,22.85,7.19
8/30/18,0:00:02,Yim Tin Tsai,Upper,1.002,27.77,22.85,6.92
8/30/18,0:10:02,Yim Tin Tsai,Upper,1.002,27.81,22.85,7.28
8/30/18,0:20:01,Yim Tin Tsai,Upper,1.003,27.87,22.86,7.22
8/30/18,0:30:01,Yim Tin Tsai,Upper,1.001,27.88,22.88,7.19
8/30/18,0:40:02,Yim Tin Tsai,Upper,1.001,27.91,22.92,7.44
8/30/18,0:50:02,Yim Tin Tsai,Upper,1.002,27.91,23.04,7.32
8/30/18,1:00:01,Yim Tin Tsai,Upper,1,27.9,23.14,7.28
8/30/18,1:10:01,Yim Tin Tsai,Upper,1,27.94,23.23,7.33
8/30/18,1:20:02,Yim Tin Tsai,Upper,1,27.96,23.3,7.33
8/30/18,1:30:01,Yim Tin Tsai,Upper,0.999,27.97,23.35,7.1
8/30/18,1:40:02,Yim Tin Tsai,Upper,0.997,28.01,23.3,7
8/30/18,1:50:01,Yim Tin Tsai,Upper,0.996,27.97,23.44,7.06
8/30/18,2:00:01,Yim Tin Tsai,Upper,0.995,28.02,23.54,7.04
8/30/18,2:10:01,Yim Tin Tsai,Upper,0.995,28.01,23.63,6.85
8/30/18,2:20:02,Yim Tin Tsai,Upper,0.994,28.02,23.7,6.69
8/30/18,2:30:02,Yim Tin Tsai,Upper,0.993,28,23.73,6.85
8/30/18,2:40:01,Yim Tin Tsai,Upper,0.992,28.07,23.8,6.81
8/30/18,2:50:01,Yim Tin Tsai,Upper,0.991,28.11,23.84,7
8/30/18,3:00:02,Yim Tin Tsai,Upper,0.99,28.29,23.91,7.07
8/30/18,3:10:01,Yim Tin Tsai,Upper,0.99,28.16,23.91,6.78
8/30/18,3:20:01,Yim Tin Tsai,Upper,0.99,28.22,23.88,6.37
8/30/18,3:30:01,Yim Tin Tsai,Upper,0.99,28.21,23.85,6.19
8/30/18,3:40:02,Yim Tin Tsai,Upper,0.989,28.18,23.83,6.07
8/30/18,3:50:01,Yim Tin Tsai,Upper,0.988,28.25,23.87,5.97
8/30/18,4:00:02,Yim Tin Tsai,Upper,0.987,28.33,23.91,6.21
8/30/18,4:10:01,Yim Tin Tsai,Upper,0.988,28.3,24.05,6.27
8/30/18,4:20:02,Yim Tin Tsai,Upper,0.987,28.35,24.13,6.86
8/30/18,4:30:01,Yim Tin Tsai,Upper,0.987,28.29,24.21,6.62
8/30/18,4:40:01,Yim Tin Tsai,Upper,0.987,28.27,24.17,6.88
8/30/18,4:50:01,Yim Tin Tsai,Upper,0.986,28.21,24.2,6.94
8/30/18,5:00:01,Yim Tin Tsai,Upper,0.988,28.27,24.28,6.92
8/30/18,5:10:02,Yim Tin Tsai,Upper,0.988,28.2,24.35,6.67
8/30/18,5:20:01,Yim Tin Tsai,Upper,0.989,28.25,24.37,6.68
8/30/18,5:30:02,Yim Tin Tsai,Upper,0.989,28.26,24.39,6.78
8/30/18,5:40:01,Yim Tin Tsai,Upper,0.992,28.17,24.42,6.35
8/30/18,5:50:02,Yim Tin Tsai,Upper,0.99,28.11,24.4,6.54
8/30/18,6:00:01,Yim Tin Tsai,Upper,0.992,28.09,24.34,6.18
8/30/18,6:10:01,Yim Tin Tsai,Upper,0.994,28.06,24.2,6.68
8/30/18,6:20:01,Yim Tin Tsai,Upper,0.995,28.01,23.78,6.67
8/30/18,6:30:01,Yim Tin Tsai,Upper,0.996,28.04,23.74,6.87
8/30/18,6:40:01,Yim Tin Tsai,Upper,0.995,28.07,23.58,6.92
8/30/18,6:50:01,Yim Tin Tsai,Upper,0.997,28.09,23.57,6.77
8/30/18,7:00:02,Yim Tin Tsai,Upper,0.999,28.07,23.53,6.7
8/30/18,7:10:01,Yim Tin Tsai,Upper,1,28.01,23.53,6.6
8/30/18,7:20:02,Yim Tin Tsai,Upper,1,27.85,23.12,6.48
8/30/18,7:30:01,Yim Tin Tsai,Upper,1.006,27.61,21.66,6.61
8/30/18,7:40:01,Yim Tin Tsai,Upper,1.002,27.41,20.27,6.67
8/30/18,7:50:02,Yim Tin Tsai,Upper,1.003,27.48,19.1,6.85
8/30/18,8:00:01,Yim Tin Tsai,Upper,1.005,27.71,19.28,6.71
8/30/18,8:10:01,Yim Tin Tsai,Upper,1.005,27.9,19.73,6.6
8/30/18,8:20:02,Yim Tin Tsai,Upper,1.008,28.04,22.01,6.9
8/30/18,8:30:02,Yim Tin Tsai,Upper,1.007,27.78,18,6.96
8/30/18,8:40:02,Yim Tin Tsai,Upper,1.007,27.57,21.32,6.72
8/30/18,8:50:01,Yim Tin Tsai,Upper,1.01,27.25,17.37,6.83
8/30/18,9:00:02,Yim Tin Tsai,Upper,1.006,27.96,22.63,6.6
8/30/18,9:10:02,Yim Tin Tsai,Upper,1.007,27.91,22.33,6.59
8/30/18,9:20:02,Yim Tin Tsai,Upper,1.007,28.01,24.06,6.45
8/30/18,9:30:02,Yim Tin Tsai,Upper,1.01,27.88,23.68,6.4
8/30/18,9:40:02,Yim Tin Tsai,Upper,1.009,27.87,23.45,6.23
8/30/18,9:50:02,Yim Tin Tsai,Upper,1.011,27.99,23.48,5.87
8/30/18,10:00:01,Yim Tin Tsai,Upper,1.012,28.21,24.02,5.78
8/30/18,10:10:02,Yim Tin Tsai,Upper,1.012,28.09,24.4,5.81
8/30/18,10:20:02,Yim Tin Tsai,Upper,1.011,28.14,24.45,5.75
8/30/18,10:30:01,Yim Tin Tsai,Upper,1.012,28.28,24.7,5.82
8/30/18,10:40:02,Yim Tin Tsai,Upper,1.011,28.17,24.67,6.17
8/30/18,10:50:01,Yim Tin Tsai,Upper,1.008,28.27,24.9,6.11
8/30/18,11:00:02,Yim Tin Tsai,Upper,1.008,28.22,25.44,6.15
8/30/18,11:10:01,Yim Tin Tsai,Upper,1.011,28.22,25.13,6.1
8/30/18,11:20:02,Yim Tin Tsai,Upper,1.011,28.17,25.03,6.04
8/30/18,11:30:02,Yim Tin Tsai,Upper,1.01,28.21,25.06,6.08
8/30/18,11:40:02,Yim Tin Tsai,Upper,1.015,28.2,25.15,6.03
8/30/18,11:50:02,Yim Tin Tsai,Upper,1.011,28.14,24.83,6.2
8/30/18,12:00:01,Yim Tin Tsai,Upper,1.009,28.06,24.6,5.97
8/30/18,12:10:01,Yim Tin Tsai,Upper,1.007,28.2,24.63,5.93
8/30/18,12:20:02,Yim Tin Tsai,Upper,1.014,28.14,24.23,6.49
8/30/18,12:30:01,Yim Tin Tsai,Upper,1.008,28.2,24.35,6.23
8/30/18,12:40:01,Yim Tin Tsai,Upper,1.008,28.14,24.48,6.27
8/30/18,12:50:01,Yim Tin Tsai,Upper,1.013,27.66,21.4,6.54
8/30/18,13:00:01,Yim Tin Tsai,Upper,1.014,27.59,19.82,6.64
8/30/18,13:10:02,Yim Tin Tsai,Upper,1.014,27.47,19.43,6.47
8/30/18,13:20:01,Yim Tin Tsai,Upper,1.015,27.38,17.29,6.54
8/30/18,13:30:01,Yim Tin Tsai,Upper,1.016,27.33,16.84,6.59
8/30/18,13:40:02,Yim Tin Tsai,Upper,1.017,27.35,16.7,6.52
8/30/18,13:50:01,Yim Tin Tsai,Upper,1.016,27.49,15.83,6.59
8/30/18,14:00:01,Yim Tin Tsai,Upper,1.008,27.51,18.24,6.55
8/30/18,14:10:01,Yim Tin Tsai,Upper,1.006,28.04,20.67,6.61
8/30/18,14:20:01,Yim Tin Tsai,Upper,1.004,27.73,21.5,6.34
8/30/18,14:30:01,Yim Tin Tsai,Upper,1.006,27.91,21.11,6.49
8/30/18,14:40:02,Yim Tin Tsai,Upper,1.007,27.85,21.84,6.58
8/30/18,14:50:02,Yim Tin Tsai,Upper,1.003,28.32,23.58,6.33
8/30/18,15:00:01,Yim Tin Tsai,Upper,1.003,28.38,25.75,6.14
8/30/18,15:10:01,Yim Tin Tsai,Upper,1.001,28.32,25.54,5.77
8/30/18,15:20:01,Yim Tin Tsai,Upper,1,28.3,26.05,5.21
8/30/18,15:30:01,Yim Tin Tsai,Upper,1.007,28.25,26.78,5.11
8/30/18,15:40:01,Yim Tin Tsai,Upper,0.998,28.25,26.99,5.27
8/30/18,15:50:01,Yim Tin Tsai,Upper,1.004,28.24,27.24,4.91
8/30/18,16:00:02,Yim Tin Tsai,Upper,1.002,28.34,27.77,5.05
8/30/18,16:10:02,Yim Tin Tsai,Upper,1.002,28.33,28.03,5.05
8/30/18,16:20:02,Yim Tin Tsai,Upper,1,28.39,27.87,5.4
8/30/18,16:30:02,Yim Tin Tsai,Upper,1,28.39,27.72,5.31
8/30/18,16:40:01,Yim Tin Tsai,Upper,1.001,28.37,27.71,5.25
8/30/18,16:50:02,Yim Tin Tsai,Upper,1,28.3,27.43,5.61
8/30/18,17:00:02,Yim Tin Tsai,Upper,1.003,28.3,27.34,5.61
8/30/18,17:10:01,Yim Tin Tsai,Upper,1.001,28.12,26.26,5.98
8/30/18,17:20:01,Yim Tin Tsai,Upper,1.005,27.98,24.22,5.9
8/30/18,17:30:02,Yim Tin Tsai,Upper,1.004,28,23.93,6.01
8/30/18,17:40:01,Yim Tin Tsai,Upper,1.002,28.05,24.02,5.93
8/30/18,17:50:01,Yim Tin Tsai,Upper,1.002,28.15,24.39,5.78
8/30/18,18:00:02,Yim Tin Tsai,Upper,1.001,28.23,25.84,5.82
8/30/18,18:10:02,Yim Tin Tsai,Upper,1.004,28.32,26.64,5.51
8/30/18,18:20:01,Yim Tin Tsai,Upper,1.007,28.36,27.21,5.32
8/30/18,18:30:02,Yim Tin Tsai,Upper,1.005,28.44,27.73,5.4
8/30/18,18:40:02,Yim Tin Tsai,Upper,1.008,28.4,27.68,5.5
8/30/18,18:50:01,Yim Tin Tsai,Upper,1.008,28.37,27.83,5.34
8/30/18,19:00:02,Yim Tin Tsai,Upper,1.009,28.33,27.84,4.99
8/30/18,19:10:01,Yim Tin Tsai,Upper,1.01,28.31,27.85,5.12
8/30/18,19:20:01,Yim Tin Tsai,Upper,1.014,28.35,27.99,5.2
8/30/18,19:30:02,Yim Tin Tsai,Upper,1.014,28.34,27.81,5.05
8/30/18,19:40:01,Yim Tin Tsai,Upper,1.015,28.35,27.82,5.11
8/30/18,19:50:01,Yim Tin Tsai,Upper,1.017,28.33,27.56,5.44
8/30/18,20:00:02,Yim Tin Tsai,Upper,1.019,28.23,26.54,5.88
8/30/18,20:10:01,Yim Tin Tsai,Upper,1.022,28.03,26.39,5.53
8/30/18,20:20:01,Yim Tin Tsai,Upper,1.023,27.97,24.94,5.95
8/30/18,20:30:01,Yim Tin Tsai,Upper,1.023,27.99,25.25,5.94
8/30/18,20:40:01,Yim Tin Tsai,Upper,1.026,27.99,25.35,5.95
8/30/18,20:50:01,Yim Tin Tsai,Upper,1.027,27.97,25.03,5.92
8/30/18,21:00:01,Yim Tin Tsai,Upper,1.03,28,24.54,5.89
8/30/18,21:10:02,Yim Tin Tsai,Upper,1.031,28.09,25.03,5.72
8/30/18,21:20:01,Yim Tin Tsai,Upper,1.031,28.12,25.98,5.63
8/30/18,21:30:02,Yim Tin Tsai,Upper,1.03,28.18,26.29,5.38
8/30/18,21:40:02,Yim Tin Tsai,Upper,1.031,28.23,25.54,5.44
8/30/18,21:50:01,Yim Tin Tsai,Upper,1.033,28.32,27.45,5.29
8/30/18,22:00:02,Yim Tin Tsai,Upper,1.034,28.32,27.78,5.47
8/30/18,22:10:02,Yim Tin Tsai,Upper,1.034,28.24,27.83,5.38
8/30/18,22:20:02,Yim Tin Tsai,Upper,1.034,28.31,27.95,5.12
8/30/18,22:30:01,Yim Tin Tsai,Upper,1.033,28.24,27.92,5.31
8/30/18,22:40:01,Yim Tin Tsai,Upper,1.033,28.29,27.78,5.11
8/30/18,22:50:02,Yim Tin Tsai,Upper,1.033,28.29,27.77,5.14
8/30/18,23:00:02,Yim Tin Tsai,Upper,1.033,28.29,27.83,5.18
8/30/18,23:10:02,Yim Tin Tsai,Upper,1.034,28.21,27.57,5.4
8/30/18,23:20:01,Yim Tin Tsai,Upper,1.034,28.2,27.39,5.23
8/30/18,23:30:01,Yim Tin Tsai,Upper,1.035,28.08,26.69,5.47
8/30/18,23:40:02,Yim Tin Tsai,Upper,1.035,28.14,26.56,5.44
8/30/18,23:50:01,Yim Tin Tsai,Upper,1.034,28.12,26.51,5.28
8/31/18,0:00:02,Yim Tin Tsai,Upper,1.036,28.07,26.38,5.36
8/31/18,0:10:02,Yim Tin Tsai,Upper,1.037,28.07,25.45,5.5
8/31/18,0:20:01,Yim Tin Tsai,Upper,1.036,28.05,25.56,5.6
8/31/18,0:30:02,Yim Tin Tsai,Upper,1.037,27.97,24.93,5.75
8/31/18,0:40:01,Yim Tin Tsai,Upper,1.036,27.94,24.74,5.93
8/31/18,0:50:01,Yim Tin Tsai,Upper,1.036,27.96,24.62,5.56
8/31/18,1:00:01,Yim Tin Tsai,Upper,1.036,27.93,24.56,5.76
8/31/18,1:10:01,Yim Tin Tsai,Upper,1.035,27.81,23.91,5.89
8/31/18,1:20:02,Yim Tin Tsai,Upper,1.034,27.78,22.72,5.78
8/31/18,1:30:01,Yim Tin Tsai,Upper,1.033,27.77,22.33,5.92
8/31/18,1:40:01,Yim Tin Tsai,Upper,1.031,27.84,22.43,5.79
8/31/18,1:50:01,Yim Tin Tsai,Upper,1.03,27.96,22.69,5.66
8/31/18,2:00:02,Yim Tin Tsai,Upper,1.031,28.06,23.6,5.39
8/31/18,2:10:01,Yim Tin Tsai,Upper,1.029,28.13,24.68,5.25
8/31/18,2:20:02,Yim Tin Tsai,Upper,1.027,28.2,25.43,5.3
8/31/18,2:30:02,Yim Tin Tsai,Upper,1.026,28.16,26.11,4.82
