DateTime,Depth,Temperature,Salinity,DissolvedOxygen
2018/06/18 10:00:01,0.979,29.54,26.08,6.94
2018/06/18 10:10:02,0.978,29.56,26.17,7.42
2018/06/18 10:20:02,0.988,29.54,26.08,6.7
2018/06/18 10:30:01,0.984,29.56,26.09,6.66
2018/06/18 10:40:02,0.99,29.57,26.07,6.99
2018/06/18 10:50:02,0.988,29.59,26.11,6.87
2018/06/18 11:00:01,0.982,29.58,26.1,6.94
2018/06/18 11:10:01,0.981,29.6,26.33,7.24
2018/06/18 11:20:01,0.98,29.6,26.27,6.36
2018/06/18 11:30:01,0.984,29.62,26.18,6.41
2018/06/18 11:40:01,0.982,29.64,26.37,6.78
2018/06/18 11:50:02,0.982,29.6,26.69,6.79
2018/06/18 12:00:01,0.97,29.57,27.01,7.16
2018/06/18 12:10:02,0.971,29.71,26.49,6.72
2018/06/18 12:20:01,0.98,29.62,26.83,6.75
2018/06/18 12:30:02,0.981,29.62,27.29,7.13
2018/06/18 12:40:02,0.974,29.5,27.99,6.9
2018/06/18 12:50:01,0.97,29.52,28.12,6.93
2018/06/18 13:00:02,0.975,29.7,27.65,7.05
2018/06/18 13:10:01,0.986,29.54,28.08,6.98
2018/06/18 13:20:01,0.996,29.45,28.74,6.87
2018/06/18 13:30:02,0.984,29.44,28.75,6.96
2018/06/18 13:40:01,0.981,29.58,28.46,7.12
2018/06/18 13:50:01,0.972,29.39,28.92,7.25
2018/06/18 14:00:02,0.97,29.45,28.85,7.36
2018/06/18 14:10:01,0.972,29.83,28.2,7.38
2018/06/18 14:20:01,0.976,29.6,28.3,7.38
2018/06/18 14:30:02,0.968,29.6,28.54,7.32
2018/06/18 14:40:02,0.966,29.8,27.51,7.16
2018/06/18 14:50:02,0.969,30.05,26.73,6.83
2018/06/18 15:00:01,0.971,30.21,26.23,6.67
2018/06/18 15:10:02,0.978,30.22,26.21,6.69
2018/06/18 15:20:02,0.977,30.2,26.17,6.76
2018/06/18 15:30:01,0.973,30.29,26.27,6.92
2018/06/18 15:40:01,0.97,30.33,26.3,7.03
2018/06/18 15:50:02,0.975,30.28,26.24,6.92
2018/06/18 16:00:02,0.979,30.25,26.32,6.95
2018/06/18 16:10:01,0.978,30.25,26.33,6.93
2018/06/18 16:20:01,0.963,30.27,26.78,7.22
2018/06/18 16:30:02,0.967,30.23,27,7.54
2018/06/18 16:40:01,0.95,30.29,27.01,7.58
2018/06/18 16:50:01,0.977,30.32,26.96,7.4
2018/06/18 17:00:01,0.965,30.25,27.41,7.52
2018/06/18 17:10:01,0.965,30.38,26.73,7.32
2018/06/18 17:20:01,0.965,30.3,27.02,7.47
2018/06/18 17:30:01,0.955,30.27,27.31,7.53
2018/06/18 17:40:02,0.962,30.23,27.66,7.65
2018/06/18 17:50:02,0.964,30.23,27.75,7.63
2018/06/18 18:00:01,0.959,30.2,27.92,7.75
2018/06/18 18:10:01,0.955,30.19,27.91,7.62
2018/06/18 18:20:01,0.958,30.17,27.94,7.67
2018/06/18 18:30:01,0.962,30.11,28.18,7.88
2018/06/18 18:40:01,0.967,30.12,28.19,7.82
2018/06/18 18:50:02,0.962,30.08,28.32,7.85
2018/06/18 19:00:01,0.963,30.07,28.32,7.8
2018/06/18 19:10:01,0.96,30.08,28.31,7.67
2018/06/18 19:20:01,0.968,30.09,28.31,7.79
2018/06/18 19:30:01,0.974,30.08,28.32,7.87
2018/06/18 19:40:01,0.968,30.09,28.29,7.86
2018/06/18 19:50:02,0.967,30.07,28.31,7.9
2018/06/18 20:00:02,0.974,30.07,28.24,7.85
2018/06/18 20:10:02,0.975,30.1,27.78,7.37
2018/06/18 20:20:01,0.977,30.11,27.95,7.21
2018/06/18 20:30:02,0.97,30.17,27.72,7.19
2018/06/18 20:40:02,0.97,30.14,27.76,7.27
2018/06/18 20:50:01,0.974,30.15,27.43,7.05
2018/06/18 21:00:02,0.972,30.12,27.43,6.89
2018/06/18 21:10:02,0.972,30.01,27.13,6.92
2018/06/18 21:20:01,0.974,30.04,27.18,6.6
2018/06/18 21:30:02,0.99,29.99,27.23,6.81
2018/06/18 21:40:01,0.989,29.93,27.22,6.59
2018/06/18 21:50:02,0.98,29.88,27.1,6.38
2018/06/18 22:00:02,0.976,29.87,27.15,6.45
2018/06/18 22:10:01,0.979,29.84,27.24,6.6
2018/06/18 22:20:01,0.982,29.79,27.25,6.71
2018/06/18 22:30:01,0.979,29.78,27.18,6.34
2018/06/18 22:40:01,0.973,29.85,27.36,6.77
2018/06/18 22:50:02,0.977,29.82,27.37,6.64
2018/06/18 23:00:02,0.981,29.81,27.23,6.12
2018/06/18 23:10:01,0.981,29.9,27.59,7.23
2018/06/18 23:20:01,0.978,29.92,27.98,7.03
2018/06/18 23:30:01,0.978,29.94,28.24,6.95
2018/06/18 23:40:01,0.982,29.88,27.83,6.3
2018/06/18 23:50:01,0.981,29.9,27.89,6.8
2018/06/19 0:00:01,0.977,29.93,28.06,6.86
2018/06/19 0:10:02,0.976,29.89,28.12,6.61
2018/06/19 0:20:01,1.005,29.88,28.17,6.21
2018/06/19 0:30:02,1.007,29.85,27.56,6.2
2018/06/19 0:40:01,0.999,29.86,27.43,7.07
2018/06/19 0:50:01,1.003,29.88,27.62,6.97
2018/06/19 1:00:01,0.993,29.94,27.73,6.51
2018/06/19 1:10:01,0.971,29.96,27.76,7.1
2018/06/19 1:20:02,0.981,29.93,28,7.06
2018/06/19 1:30:02,0.978,29.8,27.88,6.96
2018/06/19 1:40:01,0.977,29.62,27.66,7
2018/06/19 1:50:02,0.976,29.72,27.58,7.21
2018/06/19 2:00:02,0.975,29.72,28.55,7.23
2018/06/19 2:10:01,0.976,29.65,28.18,7.14
2018/06/19 2:20:02,0.977,29.67,28.33,7.15
2018/06/19 2:30:01,0.973,29.59,27.99,7.1
2018/06/19 2:40:01,0.98,29.6,28.18,7.11
2018/06/19 2:50:02,0.974,29.7,28.47,7.1
2018/06/19 3:00:01,0.977,29.65,28.44,7.14
2018/06/19 3:10:01,0.978,29.55,28.23,7.14
2018/06/19 3:20:02,0.981,29.54,28.27,7.09
2018/06/19 3:30:02,0.976,29.64,28.52,7.03
2018/06/19 3:40:01,0.974,29.5,28.31,6.94
2018/06/19 3:50:01,0.976,29.42,29.31,6.92
2018/06/19 4:00:01,0.979,29.3,29.4,7
2018/06/19 4:10:02,0.978,29.23,29.65,7.03
2018/06/19 4:20:01,0.973,29.25,29.71,7.07
2018/06/19 4:30:01,0.976,29.22,29.73,7.07
2018/06/19 4:40:02,0.979,29.15,29.75,7.09
2018/06/19 4:50:02,0.981,29.11,29.8,7.06
2018/06/19 5:00:01,0.977,29.08,29.88,7.12
2018/06/19 5:10:02,0.976,29.04,29.93,6.98
2018/06/19 5:20:01,0.978,29.04,29.95,7.05
2018/06/19 5:30:01,0.982,29.03,29.98,7.14
2018/06/19 5:40:02,0.978,29,30.08,7.06
2018/06/19 5:50:01,0.978,29,30.13,7.02
2018/06/19 6:00:02,0.983,28.98,30.11,6.85
2018/06/19 6:10:01,0.985,28.98,30.13,6.9
2018/06/19 6:20:01,0.983,28.98,30.15,6.85
2018/06/19 6:30:01,0.982,28.92,30.32,6.61
2018/06/19 6:40:02,0.985,28.99,30.23,6.79
2018/06/19 6:50:02,0.989,28.94,30.38,6.47
2018/06/19 7:00:02,0.99,28.97,30.24,6.55
2018/06/19 7:10:01,0.986,29.03,30.22,6.59
2018/06/19 7:20:01,0.986,29.07,30.25,6.29
2018/06/19 7:30:02,0.991,28.98,30.29,6.46
2018/06/19 7:40:01,0.992,28.97,30.31,6.45
2018/06/19 7:50:01,0.99,28.97,30.37,6.62
2018/06/19 8:00:01,0.989,28.95,30.41,6.76
2018/06/19 8:10:01,0.987,28.98,30.53,6.57
2018/06/19 8:20:01,0.996,28.96,30.44,6.73
2018/06/19 8:30:01,0.992,28.94,30.43,6.7
2018/06/19 8:40:02,0.989,29,30.34,6.72
2018/06/19 8:50:01,0.99,29.01,30.38,6.73
2018/06/19 9:00:01,0.989,29.27,29.93,6.29
2018/06/19 9:10:02,0.992,29.24,29.42,6.16
2018/06/19 9:20:01,0.994,29.15,29.82,6.28
2018/06/19 9:30:01,0.997,29.19,29.34,6.24
2018/06/19 9:40:01,0.996,29.25,28.74,6.32
2018/06/19 9:50:01,0.99,29.2,28.71,6.47
2018/06/19 10:00:01,0.987,29.18,28.75,6.5
2018/06/19 10:10:02,0.978,29.19,28.92,6.59
2018/06/19 10:20:02,0.978,29.16,28.88,6.56
2018/06/19 10:30:01,0.992,29.19,28.88,6.57
2018/06/19 10:40:02,0.986,29.29,28.83,6.6
2018/06/19 10:50:01,0.988,29.3,28.92,6.53
2018/06/19 11:00:02,0.991,29.33,28.86,6.3
2018/06/19 11:10:02,1.005,29.42,28.85,6.38
2018/06/19 11:20:02,0.995,29.43,28.84,6.19
2018/06/19 11:30:02,0.966,29.46,28.77,5.89
2018/06/19 11:40:02,0.971,29.47,28.81,6.38
2018/06/19 11:50:02,0.964,29.47,28.88,6.66
2018/06/19 12:00:01,0.967,29.46,28.95,6.67
2018/06/19 12:10:02,0.968,29.45,29.04,6.85
2018/06/19 12:20:02,0.957,29.46,29.07,6.92
2018/06/19 12:30:01,0.96,29.49,29.08,6.98
2018/06/19 12:40:02,0.965,29.54,29.02,7
2018/06/19 12:50:02,0.97,29.6,29.2,6.88
2018/06/19 13:00:01,0.97,29.63,29.19,7.05
2018/06/19 13:10:01,0.965,29.66,29.05,6.32
2018/06/19 13:20:01,0.937,29.81,28.93,6.31
2018/06/19 13:30:01,0.969,29.89,29.06,7.06
2018/06/19 13:40:01,0.97,29.88,29.1,7.13
2018/06/19 13:50:02,0.959,29.9,29.04,6.63
2018/06/19 14:00:01,0.946,29.89,28.97,6.23
2018/06/19 14:10:02,0.953,29.9,29,6.29
2018/06/19 14:20:02,0.957,29.95,28.9,6.7
2018/06/19 14:30:01,0.938,29.95,28.79,6.67
2018/06/19 14:40:02,0.959,29.93,28.82,6.05
2018/06/19 14:50:01,0.972,29.98,28.85,6.48
2018/06/19 15:00:02,0.984,29.92,28.75,6.73
2018/06/19 15:10:02,0.983,29.91,28.77,6.26
2018/06/19 15:20:01,0.977,29.97,28.11,7.15
2018/06/19 15:30:02,0.978,29.89,28.5,7.22
2018/06/19 15:40:01,0.975,29.87,28.66,7.27
2018/06/19 15:50:02,0.97,29.85,28.83,7.3
2018/06/19 16:00:02,0.967,29.89,29.14,7.41
2018/06/19 16:10:01,0.968,29.89,29.22,7.45
2018/06/19 16:20:01,0.971,29.87,29.32,7.41
2018/06/19 16:30:02,0.974,29.84,29.53,7.28
2018/06/19 16:40:02,0.971,29.84,29.4,7.26
2018/06/19 16:50:01,0.969,29.83,29.8,7.27
2018/06/19 17:00:01,0.969,29.83,29.74,7.39
2018/06/19 17:10:02,0.973,29.79,29.92,7.27
2018/06/19 17:20:01,0.976,29.64,30.2,7.01
2018/06/19 17:30:01,0.981,29.68,30.11,7.02
2018/06/19 17:40:02,0.974,29.71,29.98,6.8
2018/06/19 17:50:01,0.977,29.69,30.16,7.03
2018/06/19 18:00:02,0.986,29.65,30.19,7.05
2018/06/19 18:10:01,0.98,29.74,29.86,7.2
2018/06/19 18:20:02,0.982,29.77,29.9,7.34
2018/06/19 18:30:02,0.983,29.78,29.83,7.43
2018/06/19 18:40:02,0.986,29.78,29.81,7.32
2018/06/19 18:50:01,0.982,29.65,30.21,7.38
2018/06/19 19:00:02,0.982,29.62,29.96,7.25
2018/06/19 19:10:02,0.985,29.77,29.87,7.45
2018/06/19 19:20:01,0.982,29.55,30.2,7.06
2018/06/19 19:30:02,0.984,29.73,29.2,7.18
2018/06/19 19:40:01,0.989,29.66,30.04,7.29
2018/06/19 19:50:02,0.989,29.64,29.94,7.17
2018/06/19 20:00:01,0.992,29.56,30.1,7.13
2018/06/19 20:10:01,0.995,29.22,30.39,6.18
2018/06/19 20:20:02,0.999,29.46,30.03,6.65
2018/06/19 20:30:01,1.001,29.64,29.41,6.28
2018/06/19 20:40:02,1.005,29.56,29.28,6.62
2018/06/19 20:50:01,0.994,29.42,29.09,5.95
2018/06/19 21:00:02,0.999,29.45,29.06,6.36
2018/06/19 21:10:02,0.998,29.42,29.18,6.35
2018/06/19 21:20:01,0.999,29.43,29.15,6.64
2018/06/19 21:30:01,0.995,29.39,29.2,6.58
2018/06/19 21:40:01,0.993,29.41,29.4,6.74
2018/06/19 21:50:02,0.993,29.37,29.36,7.03
2018/06/19 22:00:02,0.995,29.42,29.4,6.95
2018/06/19 22:10:01,0.994,29.38,29.3,6.97
2018/06/19 22:20:02,0.995,29.39,29.43,7.03
2018/06/19 22:30:01,0.996,29.4,29.44,6.94
2018/06/19 22:40:01,0.998,29.43,29.35,6.76
2018/06/19 22:50:01,0.999,29.42,29.49,6.91
2018/06/19 23:00:01,0.997,29.42,29.46,6.69
2018/06/19 23:10:01,0.995,29.39,29.51,6.78
2018/06/19 23:20:02,0.998,29.35,29.4,6.81
2018/06/19 23:30:01,0.997,29.25,29.28,6.53
2018/06/19 23:40:01,0.994,29.22,29.23,6.46
2018/06/19 23:50:02,0.994,29.22,29.33,6.53
2018/06/20 0:00:01,0.995,29.14,29.24,6.25
2018/06/20 0:10:01,0.993,29.15,29.22,6.22
2018/06/20 0:20:02,0.996,29.19,29.27,6.29
2018/06/20 0:30:02,0.993,29.05,28.92,6
2018/06/20 0:40:02,0.994,29.15,29.11,6.11
2018/06/20 0:50:01,0.994,29.17,29.22,6.18
2018/06/20 1:00:01,0.995,29.18,29.18,6.08
2018/06/20 1:10:02,0.995,29.15,29.1,5.76
2018/06/20 1:20:02,0.995,29.15,29.12,5.93
2018/06/20 1:30:01,0.995,29.13,29.04,5.65
2018/06/20 1:40:01,0.993,29.15,29.11,5.73
2018/06/20 1:50:01,0.993,29.05,28.86,5.96
2018/06/20 2:00:01,0.993,29.11,28.95,5.77
2018/06/20 2:10:02,0.992,29.13,29.01,5.92
2018/06/20 2:20:01,0.993,29.13,29.05,6.02
2018/06/20 2:30:02,0.993,29.03,28.97,6.4
2018/06/20 2:40:02,0.993,29.17,28.89,6.29
2018/06/20 2:50:01,0.993,29.16,28.97,6.3
2018/06/20 3:00:02,0.994,29.21,29.07,6.22
2018/06/20 3:10:02,0.994,29.24,29.07,6.33
2018/06/20 3:20:01,0.994,29.27,29.15,6.04
2018/06/20 3:30:02,0.993,29.26,29.34,6.19
2018/06/20 3:40:02,0.994,29.25,29.34,6.04
2018/06/20 3:50:01,0.995,29.25,29.21,6.03
2018/06/20 4:00:01,0.995,29.28,29.23,5.94
2018/06/20 4:10:01,0.995,29.3,29.21,6.18
2018/06/20 4:20:01,0.994,29.3,29.36,6.3
2018/06/20 4:30:01,0.994,29.38,29.44,6.1
2018/06/20 4:40:01,0.993,29.38,29.35,6.17
2018/06/20 4:50:01,0.991,29.37,29.55,6.16
2018/06/20 5:00:01,0.992,29.3,29.76,6.09
2018/06/20 5:10:02,0.992,29.36,29.54,6.17
2018/06/20 5:20:02,0.992,29.29,29.73,5.93
2018/06/20 5:30:01,0.992,29.28,29.91,5.77
2018/06/20 5:40:01,0.993,29.15,30.02,5.57
2018/06/20 5:50:01,0.996,29.03,30.23,5.31
2018/06/20 6:00:01,0.998,29.06,30.14,5.51
2018/06/20 6:10:01,0.999,29.09,30.09,5.76
2018/06/20 6:20:02,1.001,29.07,30.12,5.82
2018/06/20 6:30:02,1.004,29.11,30.17,5.76
2018/06/20 6:40:02,1.005,29.07,30.08,5.73
2018/06/20 6:50:02,1.009,29.04,30,5.82
2018/06/20 7:00:01,1.002,29.02,30.11,5.77
2018/06/20 7:10:02,1,29.06,30,5.91
2018/06/20 7:20:02,1.011,29.07,29.9,5.87
2018/06/20 7:30:01,1.002,29,30.18,5.76
2018/06/20 7:40:01,1.006,29.03,30.11,5.82
2018/06/20 7:50:02,1.007,29.05,30.04,5.82
2018/06/20 8:00:01,1.01,29.01,30.09,5.82
2018/06/20 8:10:01,1.011,28.94,30.17,5.63
2018/06/20 8:20:01,1.014,28.98,30.28,5.75
2018/06/20 8:30:01,1.018,29.03,30.01,5.78
2018/06/20 8:40:02,1.02,29.06,29.74,6
2018/06/20 8:50:02,1.022,29.07,30.01,5.69
2018/06/20 9:00:01,1.022,29.04,29.96,5.46
2018/06/20 9:10:02,1.037,29.08,30.18,5.52
2018/06/20 9:20:02,1.023,29.11,30.06,5.82
2018/06/20 9:30:02,1.028,29.14,29.76,5.98
2018/06/20 9:40:01,1.02,29.11,29.96,5.87
2018/06/20 9:50:01,1.027,29.06,30.16,5.33
2018/06/20 10:00:01,1.02,29.11,29.98,5.22
2018/06/20 10:10:01,1.03,29.17,29.98,5.76
2018/06/20 10:20:02,1.031,29.11,30.06,5.05
2018/06/20 10:30:02,1.029,29.23,29.85,5.59
2018/06/20 10:40:01,1.029,29.31,29.7,5.85
2018/06/20 10:50:02,1.024,29.42,29.65,5.66
2018/06/20 11:00:01,1.023,29.66,29.55,5.81
2018/06/20 11:10:02,1.022,29.72,29.37,5.91
2018/06/20 11:20:02,1.016,29.75,29.36,6.2
2018/06/20 11:30:01,1.016,29.72,29.33,6.28
2018/06/20 11:40:01,1.022,29.67,29.26,6.3
2018/06/20 11:50:01,1.013,29.67,29.22,6.32
2018/06/20 12:00:01,1.012,29.68,29.11,6.47
2018/06/20 12:10:01,1.014,29.67,29.12,6.46
2018/06/20 12:20:02,1.011,29.68,29.16,6.51
2018/06/20 12:30:01,1.005,29.73,29.19,6.63
2018/06/20 12:40:01,1.007,29.74,29.24,6.71
2018/06/20 12:50:02,1.009,29.77,29.25,6.73
2018/06/20 13:00:02,1.009,29.8,29.23,6.76
2018/06/20 13:10:01,1.008,29.82,29.23,6.81
2018/06/20 13:20:01,1.012,29.82,29.19,7.01
2018/06/20 13:30:02,1.005,29.86,29.32,6.95
2018/06/20 13:40:02,1,29.92,29.36,7.02
2018/06/20 13:50:02,1,30.01,29.25,7.06
2018/06/20 14:00:01,1.002,30.02,29.28,7.19
2018/06/20 14:10:01,0.999,30.02,29.22,7.23
2018/06/20 14:20:02,0.996,30.04,29.24,7.27
2018/06/20 14:30:01,0.999,30.06,29.28,7.15
2018/06/20 14:40:02,0.993,30.03,29.19,7.13
2018/06/20 14:50:01,0.998,30.06,29.1,7.1
2018/06/20 15:00:01,0.995,30.04,29.07,6.96
2018/06/20 15:10:01,0.999,30.05,29.05,6.97
2018/06/20 15:20:01,0.995,30.07,29.07,7.32
2018/06/20 15:30:02,0.995,30.03,29.07,7.47
2018/06/20 15:40:02,0.992,29.9,29.13,7.5
2018/06/20 15:50:02,0.992,29.89,29.13,7.62
2018/06/20 16:00:01,0.994,30.06,29.21,7.69
2018/06/20 16:10:02,0.991,30.11,29.15,7.49
2018/06/20 16:20:02,0.994,30.16,29.25,7.41
2018/06/20 16:30:02,0.992,30.16,29.24,7.32
2018/06/20 16:40:01,0.99,30.13,29.17,6.25
2018/06/20 16:50:01,0.989,30.13,29.22,6.46
2018/06/20 17:00:01,0.995,30.2,29.2,6.51
2018/06/20 17:10:02,0.992,30.31,29.29,7.5
2018/06/20 17:20:01,0.996,30.35,29.3,7.54
2018/06/20 17:30:01,0.993,30.41,29.33,7.68
2018/06/20 17:40:01,0.998,30.43,29.36,7.48
2018/06/20 17:50:01,1,30.44,29.35,7.37
2018/06/20 18:00:01,1.002,30.44,29.47,7.38
2018/06/20 18:10:02,1.005,30.45,29.44,7.3
2018/06/20 18:20:01,1.002,30.44,29.43,7.32
2018/06/20 18:30:02,1.002,30.41,29.41,7.24
2018/06/20 18:40:02,1.001,30.38,29.39,7.13
2018/06/20 18:50:01,0.997,30.35,29.37,6.96
2018/06/20 19:00:02,1,30.33,29.39,7.04
2018/06/20 19:10:02,1.002,30.32,29.4,6.96
2018/06/20 19:20:02,0.998,30.31,29.18,7.02
2018/06/20 19:30:01,0.999,30.29,29.21,6.93
2018/06/20 19:40:02,1.008,30.27,29.24,7.13
2018/06/20 19:50:01,1.001,30.27,29.36,7.42
2018/06/20 20:00:02,1.003,30.26,29.35,7.45
2018/06/20 20:10:01,1.001,30.23,29.16,7.29
2018/06/20 20:20:01,1.006,30.2,29.44,7.24
2018/06/20 20:30:01,1.008,30.18,29.41,7.24
2018/06/20 20:40:01,1.01,30.17,29.4,7.2
2018/06/20 20:50:01,1.01,30.16,29.48,6.96
2018/06/20 21:00:02,1.01,30.15,29.43,7.03
2018/06/20 21:10:01,1.013,30.16,29.51,6.32
2018/06/20 21:20:01,1.015,30.13,29.4,6.67
2018/06/20 21:30:02,1.017,30.11,29.4,6.18
2018/06/20 21:40:01,1.016,30.12,29.31,6.16
2018/06/20 21:50:01,1.019,30.14,29.15,6.03
2018/06/20 22:00:01,1.019,30.18,29.22,6.63
2018/06/20 22:10:01,1.021,30.2,29.23,6.77
2018/06/20 22:20:02,1.021,30.22,29.25,6.5
2018/06/20 22:30:01,1.018,30.22,29.16,6.64
2018/06/20 22:40:02,1.02,30.2,29.13,6.66
2018/06/20 22:50:02,1.02,30.22,29.04,7.06
2018/06/20 23:00:01,1.02,30.2,29.16,6.76
2018/06/20 23:10:01,1.023,30.2,29.13,7.02
2018/06/20 23:20:02,1.02,30.15,29.16,6.19
2018/06/20 23:30:01,1.02,30.15,29.29,6.73
2018/06/20 23:40:01,1.019,30.18,29.36,7.18
2018/06/20 23:50:01,1.018,30.12,29.38,6.66
2018/06/21 0:00:01,1.018,30.16,29.56,7.15
2018/06/21 0:10:01,1.017,30.17,29.53,7.3
2018/06/21 0:20:01,1.016,30.17,29.36,7.25
2018/06/21 0:30:02,1.019,30.17,29.54,7.17
2018/06/21 0:40:01,1.015,30.15,29.53,7.19
2018/06/21 0:50:02,1.014,30.12,29.18,6.86
2018/06/21 1:00:01,1.015,30.07,29.16,6.34
2018/06/21 1:10:02,1.014,30.07,29.41,6.78
2018/06/21 1:20:02,1.013,30.02,29.5,6.96
2018/06/21 1:30:02,1.011,30.05,29.47,6.89
2018/06/21 1:40:01,1.011,30.01,29.51,7.09
2018/06/21 1:50:01,1.009,29.82,29.74,7.14
2018/06/21 2:00:01,1.01,29.7,29.81,7.06
2018/06/21 2:10:01,1.007,29.31,30.14,6.05
2018/06/21 2:20:02,1.008,29.33,30.19,6.41
2018/06/21 2:30:01,1.008,29.36,30.14,6.29
2018/06/21 2:40:02,1.009,29.44,30.04,6.27
2018/06/21 2:50:01,1.009,29.47,30.02,6.3
2018/06/21 3:00:01,1.01,29.44,30.2,6.1
2018/06/21 3:10:01,1.011,29.37,30.14,6.06
2018/06/21 3:20:02,1.01,29.51,30.16,6.18
2018/06/21 3:30:02,1.01,29.51,30.09,6.19
2018/06/21 3:40:01,1.011,29.44,30.11,5.97
2018/06/21 3:50:01,1.01,29.78,29.49,5.51
2018/06/21 4:00:01,1.009,29.73,29.44,5.91
2018/06/21 4:10:01,1.009,29.72,29.41,5.98
2018/06/21 4:20:01,1.013,29.74,29.39,6.06
2018/06/21 4:30:01,1.009,29.71,29.43,5.89
2018/06/21 4:40:02,1.011,29.7,29.33,5.63
2018/06/21 4:50:02,1.012,29.69,29.32,5.61
2018/06/21 5:00:02,1.012,29.68,29.34,5.64
2018/06/21 5:10:02,1.013,29.69,29.24,5.72
2018/06/21 5:20:01,1.015,29.64,29.39,5.38
2018/06/21 5:30:01,1.013,29.66,29.4,5.36
2018/06/21 5:40:02,1.015,29.61,29.46,5.36
2018/06/21 5:50:01,1.016,29.65,29.45,5.21
2018/06/21 6:00:01,1.017,29.45,29.7,5.61
2018/06/21 6:10:01,1.019,29.36,29.69,5.48
2018/06/21 6:20:02,1.02,29.36,29.73,5.74
2018/06/21 6:30:02,1.022,29.42,29.65,5.25
2018/06/21 6:40:01,1.022,29.43,29.74,5.72
2018/06/21 6:50:01,1.023,29.43,29.83,5.57
2018/06/21 7:00:01,1.023,29.41,30.01,5.62
2018/06/21 7:10:02,1.025,29.32,30.18,6.14
2018/06/21 7:20:02,1.025,29.37,30.17,6.02
2018/06/21 7:30:01,1.022,29.35,30.16,6.21
2018/06/21 7:40:02,1.026,29.35,30.31,6.34
2018/06/21 7:50:01,1.024,29.27,30.39,5.97
2018/06/21 8:00:01,1.023,29.28,30.38,6.04
2018/06/21 8:10:01,1.028,29.24,30.27,5.9
2018/06/21 8:20:01,1.025,29.22,30.2,6.03
2018/06/21 8:30:02,1.026,29.23,30.21,5.96
2018/06/21 8:40:01,1.026,29.24,30.2,6.03
2018/06/21 8:50:02,1.028,29.26,30.27,6.09
2018/06/21 9:00:01,1.03,29.25,30.25,6.06
2018/06/21 9:10:02,1.031,29.3,30.34,6.36
2018/06/21 9:20:01,1.029,29.29,30.32,6.25
2018/06/21 9:30:01,1.03,29.25,30.33,6.22
2018/06/21 9:40:02,1.029,29.33,30.2,6.11
2018/06/21 9:50:01,1.034,29.26,30.24,5.8
2018/06/21 10:00:02,1.03,29.56,29.99,5.89
2018/06/21 10:10:01,1.029,29.54,30.02,5.77
2018/06/21 10:20:01,1.028,29.57,29.89,6.27
2018/06/21 10:30:02,1.026,29.7,29.82,6.24
2018/06/21 10:40:02,1.027,29.84,29.73,6.28
2018/06/21 10:50:02,1.026,29.92,29.63,6.64
2018/06/21 11:00:01,1.032,29.95,29.58,6.8
2018/06/21 11:10:02,1.024,29.94,29.56,6.91
2018/06/21 11:20:01,1.023,29.95,29.56,6.99
2018/06/21 11:30:01,1.011,29.96,29.6,6.79
2018/06/21 11:40:01,1.023,29.96,29.63,6.78
2018/06/21 11:50:01,1.013,30.05,29.65,7.05
2018/06/21 12:00:01,1.01,30.12,29.64,6.83
2018/06/21 12:10:02,1.012,30.16,29.63,6.95
2018/06/21 12:20:01,1.01,30.23,29.6,6.89
2018/06/21 12:30:01,1.013,30.34,29.58,6.74
2018/06/21 12:40:02,1.004,30.31,29.55,7.01
2018/06/21 12:50:02,1.002,30.32,29.46,7.16
2018/06/21 13:00:01,0.989,30.32,29.45,7.17
2018/06/21 13:10:02,0.989,30.35,29.43,7.11
2018/06/21 13:20:02,0.985,30.34,29.46,7.14
2018/06/21 13:30:01,0.984,30.32,29.46,7.29
2018/06/21 13:40:01,0.985,30.29,29.44,7.21
2018/06/21 13:50:02,0.984,30.28,29.47,7.09
2018/06/21 14:00:01,0.988,30.26,29.5,6.96
2018/06/21 14:10:01,0.974,30.25,29.49,6.86
2018/06/21 14:20:02,0.968,30.25,29.5,7.06
2018/06/21 14:30:01,0.968,30.24,29.54,6.89
2018/06/21 14:40:02,0.969,30.26,29.57,6.4
2018/06/21 14:50:02,0.977,30.27,29.55,6.28
2018/06/21 15:00:01,0.964,30.28,29.53,6.41
2018/06/21 15:10:01,0.966,30.3,29.52,6.79
2018/06/21 15:20:01,0.97,30.31,29.5,6.47
2018/06/21 15:30:01,0.972,30.36,29.5,6.99
2018/06/21 15:40:01,0.969,30.36,29.49,7.07
2018/06/21 15:50:02,0.967,30.37,29.5,6.25
2018/06/21 16:00:02,0.968,30.33,29.51,6.66
2018/06/21 16:10:01,0.971,30.34,29.54,6.24
2018/06/21 16:20:02,0.971,30.34,29.59,6.38
2018/06/21 16:30:01,0.977,30.36,29.63,6.89
2018/06/21 16:40:01,0.973,30.38,29.61,7.19
2018/06/21 16:50:02,0.975,30.38,29.65,7.23
2018/06/21 17:00:01,0.973,30.37,29.63,7.39
2018/06/21 17:10:01,0.971,30.35,29.51,7.7
2018/06/21 17:20:01,0.973,30.35,29.56,7.44
2018/06/21 17:30:02,0.977,30.36,29.59,7
2018/06/21 17:40:01,0.981,30.34,29.68,7.35
2018/06/21 17:50:02,0.978,30.32,29.69,6.78
2018/06/21 18:00:01,0.979,30.31,29.63,7.14
2018/06/21 18:10:02,0.974,30.31,29.57,7
2018/06/21 18:20:02,0.979,30.3,29.71,7.06
